,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2205,6005,群益證,17778938.0,374264490.0,21.6,21.6,20.75,21.05,-0.55,7078.0
974,6024,群益期,405515.0,22554995.0,56.0,56.0,55.2,55.5,-0.5,622.0
2206,6024,群益期,896890.0,48321247.0,55.2,55.2,53.3,54.0,-1.5,1060.0
975,6108,競國,513446.0,10841095.0,21.1,21.25,21.0,21.25,0.05,493.0
2207,6108,競國,1003042.0,20323120.0,20.6,20.7,20.05,20.4,-0.5,825.0
976,6112,邁達特,850641.0,51179626.0,60.2,60.6,59.8,59.8,-0.6,742.0
2208,6112,邁達特,1449436.0,83109629.0,58.8,58.8,56.9,57.3,-1.6,1363.0
977,6115,鎰勝,167372.0,8918702.0,52.8,53.9,52.8,53.3,0.3,150.0
2209,6115,鎰勝,482192.0,25363364.0,52.9,52.9,51.3,51.6,-1.3,431.0
978,6116,彩晶,4911214.0,51286582.0,10.5,10.55,10.35,10.45,0.0,1488.0
2210,6116,彩晶,11701334.0,118542619.0,10.35,10.35,10.0,10.05,-0.3,3408.0
979,6117,迎廣,8967803.0,861225392.0,97.0,98.5,93.1,93.1,-2.9,6672.0
2211,6117,迎廣,7368917.0,616777223.0,89.8,89.8,81.1,81.2,-8.9,5632.0
980,6120,達運,9909308.0,168446985.0,17.25,17.35,16.65,16.75,-0.4,4140.0
2212,6120,達運,11255898.0,177360893.0,16.2,16.3,15.45,15.6,-0.8,4151.0
981,6128,上福,1204961.0,51489940.0,41.95,43.65,41.95,42.55,0.6,680.0
2213,6128,上福,1612500.0,66870313.0,42.2,42.2,41.25,41.25,-1.05,904.0
982,6133,金橋,599077.0,8344342.0,14.15,14.2,13.8,14.15,0.0,342.0
2214,6133,金橋,756165.0,10215957.0,13.85,13.9,13.3,13.75,-0.25,432.0
983,6136,富爾特,321448.0,7477969.0,23.15,23.4,23.15,23.25,-0.05,271.0
2215,6136,富爾特,575330.0,13046251.0,23.2,23.2,22.45,22.6,-0.6,550.0
984,6139,亞翔,4694835.0,1676289335.0,340.0,366.0,340.0,366.0,33.0,5252.0
2216,6139,亞翔,6117898.0,1874367320.0,305.0,324.0,297.0,310.0,-19.5,7214.0
985,6141,柏承,362696.0,6742710.0,18.65,18.7,18.4,18.7,-0.2,299.0
2217,6141,柏承,502805.0,9022647.0,18.3,18.3,17.85,17.95,-0.45,255.0
986,6142,友勁,572226.0,5560218.0,9.79,9.81,9.68,9.69,-0.1,256.0
2218,6142,友勁,531245.0,4995717.0,9.51,9.54,9.3,9.39,-0.22,224.0
987,6152,百一,696541.0,7034693.0,10.05,10.25,10.0,10.1,0.0,256.0
2219,6152,百一,1543377.0,14975654.0,9.96,9.96,9.55,9.58,-0.38,640.0
988,6153,嘉聯益,936519.0,18814245.0,20.25,20.25,20.05,20.05,-0.2,858.0
2220,6153,嘉聯益,2448942.0,47755734.0,19.95,19.95,19.35,19.4,-0.55,1387.0
989,6155,鈞寶,75000.0,2004800.0,26.75,26.9,26.65,26.7,0.0,44.0
2221,6155,鈞寶,209606.0,5460259.0,26.45,26.45,25.85,25.9,-0.7,149.0
990,6164,華興,1373142.0,21375538.0,15.35,15.7,15.3,15.55,0.2,600.0
2222,6164,華興,1963916.0,28739891.0,15.0,15.0,14.4,14.5,-0.6,837.0
991,6165,浪凡,680662.0,28293393.0,40.85,42.05,40.85,41.95,1.1,539.0
2223,6165,浪凡,1761570.0,75263658.0,43.1,43.85,41.9,41.9,-1.2,1208.0
992,6166,凌華,1442724.0,100757898.0,70.4,71.4,68.5,69.4,0.6,1058.0
2224,6166,凌華,1330720.0,85223993.0,66.8,66.8,62.5,63.5,-3.3,1132.0
993,6168,宏齊,689364.0,16441889.0,24.2,24.2,23.7,23.7,-0.25,483.0
2225,6168,宏齊,864844.0,19686721.0,23.1,23.1,22.6,22.8,-0.45,644.0
994,6176,瑞儀,2298094.0,403426401.0,174.5,176.5,174.0,175.5,0.0,2191.0
2226,6176,瑞儀,5924426.0,1045318893.0,175.5,179.0,174.5,176.5,0.0,4694.0
995,6177,達麗,3232189.0,151483615.0,48.0,48.0,46.0,46.5,0.15,2226.0
2227,6177,達麗,4024033.0,181897263.0,46.0,46.0,44.7,45.1,-0.95,2528.0
996,6183,關貿,55117.0,4051905.0,73.0,73.9,73.0,73.9,0.3,164.0
2228,6183,關貿,48270.0,3513911.0,73.5,73.5,72.2,72.4,-1.4,190.0
997,6184,大豐電,37846.0,2054769.0,54.1,54.5,54.1,54.4,0.3,81.0
2229,6184,大豐電,61478.0,3323276.0,54.1,54.2,54.0,54.0,-0.3,159.0
998,6189,豐藝,6924760.0,639803995.0,91.5,94.0,90.3,92.8,1.8,5173.0
2230,6189,豐藝,8777218.0,766602944.0,90.3,90.8,85.4,86.4,-4.2,7188.0
999,6191,精成科,4730087.0,333241045.0,70.9,71.6,69.7,69.7,-1.1,2982.0
2231,6191,精成科,5278312.0,364168364.0,69.8,70.6,68.1,69.0,-0.6,3983.0
1000,6192,巨路,722525.0,81904716.0,114.0,114.5,111.5,113.5,-0.5,585.0
2232,6192,巨路,786553.0,86491386.0,112.0,112.5,108.5,109.5,-3.5,877.0
1001,6196,帆宣,5415823.0,948967361.0,175.5,178.0,172.0,172.5,0.5,4201.0
2233,6196,帆宣,2631246.0,432256188.0,169.0,169.0,162.0,163.5,-7.5,3006.0
1002,6197,佳必琪,3009061.0,524535688.0,172.5,179.0,170.0,175.0,6.0,2853.0
2234,6197,佳必琪,2775026.0,421242145.0,160.0,160.0,150.5,150.5,-16.5,2445.0
1003,6201,亞弘電,119260.0,7233089.0,60.3,61.1,60.2,60.6,0.3,119.0
2235,6201,亞弘電,129986.0,7826575.0,60.7,60.8,60.0,60.4,-0.3,141.0
1004,6202,盛群,1184239.0,69528609.0,58.5,59.1,58.2,59.0,1.2,1053.0
2236,6202,盛群,1444136.0,81571259.0,57.6,57.8,55.4,56.1,-1.9,1276.0
1005,6205,詮欣,223027.0,17524018.0,77.7,79.0,77.7,78.6,0.9,160.0
2237,6205,詮欣,923791.0,68845344.0,76.5,76.5,73.9,74.0,-2.9,666.0
1006,6206,飛捷,739663.0,61572626.0,82.9,83.8,82.4,83.3,1.0,1108.0
2238,6206,飛捷,846669.0,68279847.0,81.7,81.8,80.1,80.6,-1.0,778.0
1007,6209,今國光,501075.0,13181830.0,26.2,26.75,26.0,26.05,0.0,419.0
2239,6209,今國光,773266.0,19486315.0,26.1,26.1,24.9,24.95,-1.2,666.0
1008,6213,聯茂,17830335.0,2137118440.0,116.0,123.0,114.5,121.5,3.0,10513.0
2240,6213,聯茂,16840685.0,1806176462.0,111.5,112.5,104.5,107.5,-8.5,9855.0
1009,6214,精誠,349434.0,42536965.0,121.5,122.5,121.0,121.5,0.0,403.0
2241,6214,精誠,809202.0,95290836.0,118.0,118.5,117.0,117.5,-1.0,811.0
1010,6215,和椿,6853818.0,276689966.0,39.9,41.4,39.6,39.9,0.0,4535.0
2242,6215,和椿,2345004.0,84798191.0,36.55,36.95,35.6,36.1,-1.1,1791.0
1011,6216,居易,1446253.0,53626890.0,37.5,37.5,36.8,36.9,-0.75,1001.0
2243,6216,居易,1641781.0,56189117.0,35.85,35.85,33.4,34.15,-2.0,1394.0
1012,6224,聚鼎,109658.0,6101174.0,55.5,55.8,55.3,55.8,0.3,161.0
2244,6224,聚鼎,341504.0,18014665.0,54.1,54.1,52.1,52.6,-1.8,456.0
1013,6225,天瀚,27343.0,435692.0,16.6,16.6,15.8,16.0,-0.7,20.0
2245,6225,天瀚,10000.0,157000.0,15.65,16.15,15.65,16.15,0.5,5.0
1014,6226,光鼎,297707.0,3019852.0,10.3,10.3,10.1,10.1,-0.15,160.0
2246,6226,光鼎,923473.0,9087856.0,10.0,10.0,9.7,9.7,-0.3,506.0
1015,6230,尼得科超眾,251811.0,46119168.0,183.5,188.0,181.0,182.5,-3.0,826.0
2247,6230,尼得科超眾,386165.0,71828855.0,169.5,187.0,169.5,187.0,17.0,308.0
1016,6235,華孚,2989316.0,297193907.0,100.5,101.0,99.0,99.1,-0.9,3544.0
2248,6235,華孚,8652084.0,765829576.0,93.4,93.4,85.8,87.4,-7.6,8328.0
1017,6239,力成,3665837.0,676039769.0,183.0,185.5,183.0,185.5,2.0,2928.0
2249,6239,力成,10918056.0,1976059875.0,185.0,186.0,178.5,180.0,-6.5,7792.0
1018,6243,迅杰,499451.0,32034464.0,64.8,65.1,63.8,63.8,-0.8,521.0
2250,6243,迅杰,916154.0,56021920.0,62.0,62.1,60.5,60.7,-1.5,974.0
1019,6257,矽格,5968869.0,437197491.0,73.1,73.7,72.6,73.2,0.4,3873.0
2251,6257,矽格,5913653.0,416930269.0,71.1,71.4,69.8,70.6,-1.4,3933.0
1020,6269,台郡,1408615.0,130494348.0,93.2,93.2,92.3,92.6,-0.2,1563.0
2252,6269,台郡,3167820.0,290409352.0,92.5,92.5,90.8,91.1,-1.8,2425.0
1021,6271,同欣電,949202.0,143098637.0,152.0,152.5,150.0,150.5,0.0,1042.0
2253,6271,同欣電,2176565.0,309617210.0,146.0,146.5,140.5,141.0,-6.5,2340.0
1022,6277,宏正,70849.0,5717741.0,80.5,80.9,80.5,80.7,-0.1,79.0
2254,6277,宏正,297308.0,23811045.0,80.6,80.6,79.8,80.0,-0.6,269.0
1023,6278,台表科,2758749.0,302802861.0,109.0,111.0,108.0,110.5,1.5,1944.0
2255,6278,台表科,3622898.0,385991092.0,109.0,109.0,105.5,105.5,-4.5,2495.0
1024,6281,全國電,78635.0,6644975.0,84.5,84.6,84.3,84.6,0.1,120.0
2256,6281,全國電,197010.0,16635421.0,84.9,84.9,84.3,84.4,-0.5,251.0
1025,6282,康舒,10317364.0,416038287.0,40.85,40.85,39.85,40.45,0.2,7077.0
2257,6282,康舒,7746913.0,299680091.0,39.85,39.85,38.1,38.3,-1.6,5835.0
1026,6283,淳安,3499658.0,98534181.0,27.15,28.65,26.7,28.65,2.6,1502.0
2258,6283,淳安,18871510.0,630859183.0,32.2,34.65,31.95,34.2,2.7,10225.0
1027,6285,啟碁,4314930.0,670264689.0,157.0,158.0,153.5,154.5,-1.5,3907.0
2259,6285,啟碁,6608632.0,987686123.0,152.0,152.5,147.5,149.5,-3.0,5020.0
1028,6288,聯嘉,3738434.0,130733098.0,35.25,35.45,34.55,34.8,-0.35,2412.0
2260,6288,聯嘉,6998613.0,230728831.0,34.05,34.25,32.35,32.9,-1.15,3411.0
1029,6405,悅城,46201.0,1133115.0,24.65,24.7,24.35,24.55,-0.1,43.0
2261,6405,悅城,88083.0,2079417.0,23.75,23.75,23.35,23.6,-0.25,69.0
1030,6409,旭隼,102855.0,169508855.0,1615.0,1665.0,1615.0,1655.0,10.0,275.0
2262,6409,旭隼,98067.0,158402440.0,1615.0,1625.0,1605.0,1615.0,-30.0,255.0
1031,6412,群電,524260.0,92966954.0,173.0,179.5,173.0,178.5,4.5,763.0
2263,6412,群電,454967.0,78295373.0,172.5,174.5,170.0,172.0,-1.5,440.0
1032,6414,樺漢,2972948.0,1022564483.0,341.0,348.0,337.0,344.0,6.5,3044.0
2264,6414,樺漢,4394383.0,1418136975.0,329.0,331.5,317.5,320.0,-15.5,4726.0
1033,6415,矽力*-KY,9160571.0,3525281529.0,370.0,396.0,366.0,387.0,14.5,8577.0
2265,6415,矽力*-KY,4371965.0,1635893364.0,389.0,395.0,365.0,369.5,-27.0,5448.0
1034,6416,瑞祺電通,460411.0,56315229.0,122.0,124.0,121.0,121.0,-1.0,637.0
2266,6416,瑞祺電通,1642876.0,186783966.0,117.0,118.0,110.5,111.0,-8.0,1587.0
1035,6426,統新,60210.0,4112851.0,68.3,68.7,67.9,68.0,-0.1,90.0
2267,6426,統新,367920.0,23826874.0,66.7,66.7,63.8,64.0,-2.7,327.0
1036,6431,光麗-KY,952613.0,13340360.0,14.0,14.05,13.65,14.05,1.25,313.0
2268,6431,光麗-KY,443944.0,6014186.0,13.8,14.0,13.2,13.2,-1.4,299.0
1037,6438,迅得,6494962.0,864244832.0,128.5,137.5,126.5,136.0,9.5,4195.0
2269,6438,迅得,4915220.0,625124774.0,132.0,133.0,123.0,125.5,-11.0,4490.0
1038,6442,光聖,3542731.0,502869267.0,137.0,145.5,136.5,143.0,7.5,2952.0
2270,6442,光聖,1729811.0,226788630.0,136.0,136.0,128.0,130.5,-6.0,1560.0
1039,6443,元晶,7477727.0,218423974.0,29.05,29.7,28.65,29.25,0.2,3766.0
2271,6443,元晶,9195052.0,260859702.0,29.15,29.3,27.75,28.4,-1.0,5071.0
1040,6446,藥華藥,1588766.0,508804495.0,322.0,322.5,317.5,320.5,-2.5,1760.0
2272,6446,藥華藥,2132768.0,653751311.0,312.0,314.0,302.0,303.5,-10.5,3118.0
1041,6449,鈺邦,2272926.0,214454177.0,87.9,96.2,87.9,93.1,5.6,1512.0
2273,6449,鈺邦,904881.0,82969695.0,92.6,94.9,88.2,91.8,-0.8,834.0
1042,6451,訊芯-KY,1616100.0,270262541.0,167.5,170.5,164.5,164.5,-1.5,1512.0
2274,6451,訊芯-KY,2548221.0,391742317.0,156.0,156.5,150.0,156.0,-0.5,1978.0
1043,6456,GIS-KY,593336.0,35922705.0,61.0,61.3,60.3,60.5,-0.5,659.0
2275,6456,GIS-KY,1186736.0,68563069.0,58.8,58.8,57.2,57.2,-2.2,1058.0
1044,6464,台數科,82658.0,7153455.0,87.2,87.2,86.0,86.8,-0.3,81.0
2276,6464,台數科,52189.0,4471148.0,85.7,86.0,85.4,85.9,0.0,54.0
1045,6472,保瑞,7328240.0,5746935909.0,819.0,825.0,746.0,790.0,-27.0,23862.0
2277,6472,保瑞,3545260.0,2748842376.0,808.0,809.0,758.0,771.0,-24.0,8459.0
1046,6477,安集,796169.0,31360890.0,39.7,39.85,39.0,39.25,-0.45,716.0
2278,6477,安集,1577146.0,58960459.0,38.5,38.6,36.65,37.2,-1.65,1372.0
1047,6491,晶碩,1797712.0,882372444.0,488.0,503.0,481.0,483.0,-7.0,2232.0
2279,6491,晶碩,1271888.0,586783772.0,471.0,474.5,453.0,458.5,-17.0,1815.0
1048,6504,南六,52750.0,3703148.0,70.0,70.5,70.0,70.2,0.0,54.0
2280,6504,南六,93372.0,6497921.0,70.0,70.3,69.0,69.0,-1.2,108.0
1049,6505,台塑化,3929105.0,284415388.0,72.4,72.7,71.9,72.5,-0.8,2626.0
2281,6505,台塑化,6626833.0,473963663.0,72.8,73.5,70.7,71.1,-2.5,4696.0
1050,6515,穎崴,2257071.0,2060165740.0,904.0,938.0,885.0,931.0,27.0,3801.0
2282,6515,穎崴,2028863.0,1672192341.0,878.0,879.0,799.0,814.0,-71.0,5786.0
1051,6525,捷敏-KY,55031.0,3767462.0,68.8,68.8,68.3,68.4,0.3,69.0
2283,6525,捷敏-KY,191288.0,12832569.0,67.7,67.7,66.8,67.0,-0.9,141.0
1052,6526,達發,422233.0,273959072.0,642.0,654.0,642.0,650.0,6.0,755.0
2284,6526,達發,1412345.0,903654665.0,621.0,653.0,621.0,635.0,5.0,2079.0
1053,6531,愛普*,1933288.0,757113000.0,397.5,398.0,388.0,388.0,-7.0,2790.0
2285,6531,愛普*,4233851.0,1604017174.0,371.5,390.0,365.0,384.0,7.5,4737.0
1054,6533,晶心科,1639439.0,703191675.0,443.0,444.5,422.0,422.0,-16.5,2737.0
2286,6533,晶心科,1020626.0,410620187.0,402.0,409.5,393.0,405.0,-1.5,1984.0
1055,6534,正瀚-創,51000.0,4397300.0,86.6,86.9,85.6,85.6,0.0,35.0
2287,6534,正瀚-創,120229.0,10174563.0,87.0,87.0,83.7,84.1,-0.6,89.0
1056,6541,泰福-KY,196478.0,9505654.0,48.7,49.0,48.2,48.25,-0.4,246.0
2288,6541,泰福-KY,478414.0,22177450.0,47.65,47.65,45.4,46.0,-1.85,522.0
1057,6550,北極星藥業-KY,1735947.0,121889502.0,71.6,71.6,69.3,70.0,-1.1,1599.0
2289,6550,北極星藥業-KY,1750030.0,117004357.0,68.6,68.9,66.0,66.6,-2.0,1627.0
1058,6552,易華電,45202.0,1578858.0,34.85,35.35,34.7,35.0,0.15,77.0
2290,6552,易華電,92826.0,3172621.0,34.65,34.65,33.85,33.95,-0.65,274.0
1059,6558,興能高,174446.0,4136293.0,24.05,24.05,23.55,23.55,-0.3,163.0
2291,6558,興能高,233866.0,5284623.0,23.05,23.05,22.35,22.45,-0.65,234.0
1060,6573,虹揚-KY,76024.0,1004462.0,13.35,13.35,13.05,13.25,0.15,43.0
2292,6573,虹揚-KY,94001.0,1214563.0,13.05,13.05,12.8,12.8,-0.3,35.0
1061,6579,研揚,286294.0,45759713.0,161.0,162.0,158.5,159.0,-1.5,367.0
2293,6579,研揚,406371.0,61413789.0,154.5,154.5,149.5,151.5,-4.0,555.0
1062,6581,鋼聯,27113.0,2512586.0,93.0,93.0,92.2,92.7,0.0,112.0
2294,6581,鋼聯,71749.0,6667682.0,93.1,93.3,92.7,93.0,-0.5,365.0
1063,6582,申豐,36466.0,1803758.0,49.5,49.5,49.35,49.4,-0.1,68.0
2295,6582,申豐,49572.0,2434242.0,49.5,49.5,48.8,49.0,-0.6,78.0
1064,6585,鼎基,1700716.0,346081681.0,190.0,209.0,188.0,209.0,19.0,1491.0
2296,6585,鼎基,1037988.0,201522055.0,198.5,201.0,190.0,195.5,-4.5,1657.0
1065,6591,動力-KY,561427.0,32001946.0,57.2,57.7,56.4,56.9,0.2,362.0
2297,6591,動力-KY,409535.0,22309764.0,55.8,55.8,54.0,54.9,-0.9,341.0
1066,6592,和潤企業,388586.0,46844855.0,121.0,121.0,120.0,120.0,-1.0,465.0
2298,6592,和潤企業,1304483.0,155142205.0,120.5,120.5,118.0,119.0,-1.5,1409.0
1067,6592A,和潤企業甲特,20355.0,1994212.0,98.0,98.1,97.9,98.1,0.1,20.0
2299,6592A,和潤企業甲特,13077.0,1280207.0,97.9,97.9,97.9,97.9,-0.1,11.0
1068,6592B,和潤企業乙特,25250.0,2394699.0,94.7,95.0,94.7,95.0,0.4,17.0
2300,6592B,和潤企業乙特,18415.0,1744725.0,94.8,94.8,94.6,94.7,-0.1,28.0
1069,6598,ABC-KY,127249.0,2656987.0,21.25,21.4,20.7,21.0,-0.3,126.0
2301,6598,ABC-KY,96697.0,1947055.0,20.1,20.35,20.05,20.1,-0.25,94.0
1070,6605,帝寶,1873865.0,411261022.0,220.5,222.5,217.0,217.5,-0.5,1952.0
2302,6605,帝寶,3235687.0,652840098.0,220.0,220.0,198.0,198.0,-21.5,4813.0
1071,6606,建德工業,271296.0,7160742.0,26.6,26.8,26.0,26.45,-0.15,152.0
2303,6606,建德工業,218549.0,5742736.0,26.45,26.5,26.05,26.3,-0.3,112.0
1072,6625,必應,445540.0,44240308.0,98.1,100.0,97.5,99.8,2.1,430.0
2304,6625,必應,425336.0,41154580.0,98.0,98.0,96.3,96.3,-1.4,311.0
1073,6641,基士德-KY,52434.0,2232507.0,42.0,43.0,41.9,42.5,0.5,35.0
2305,6641,基士德-KY,44109.0,1816987.0,41.65,41.8,40.0,40.8,-2.35,40.0
1074,6645,金萬林-創,22845.0,873879.0,38.2,38.35,38.2,38.3,-0.3,25.0
2306,6645,金萬林-創,52553.0,1964021.0,37.9,37.9,37.1,37.3,-0.6,41.0
1075,6655,科定,1000.0,120000.0,120.0,120.0,120.0,120.0,0.0,1.0
2307,6655,科定,2031.0,241674.0,119.0,119.0,119.0,119.0,-0.5,5.0
1076,6657,華安,707282.0,42258461.0,60.9,62.3,58.1,58.4,-4.0,875.0
2308,6657,華安,227130.0,12604451.0,57.3,57.3,55.0,55.0,-2.3,189.0
1077,6658,聯策,42041.0,1727958.0,41.4,41.85,40.25,41.85,0.4,35.0
2309,6658,聯策,6107.0,247542.0,40.85,40.85,40.45,40.45,-1.55,9.0
1078,6666,羅麗芬-KY,64549.0,4520293.0,70.0,71.7,68.8,69.0,-0.3,94.0
2310,6666,羅麗芬-KY,63190.0,4087305.0,65.7,65.7,63.4,63.7,-2.9,92.0
1079,6668,中揚光,6601794.0,479954653.0,72.7,75.9,70.7,72.8,1.0,4428.0
2311,6668,中揚光,3042853.0,208331487.0,70.8,70.9,67.1,67.3,-3.4,2409.0
1080,6669,緯穎,1843913.0,4409727860.0,2355.0,2430.0,2355.0,2405.0,80.0,3036.0
2312,6669,緯穎,2284458.0,5289618735.0,2380.0,2385.0,2290.0,2305.0,-115.0,5530.0
1081,6670,復盛應用,724425.0,178411435.0,245.0,251.0,243.0,244.5,1.0,4570.0
2313,6670,復盛應用,263759.0,63554242.0,244.5,246.0,239.5,240.5,-5.5,1660.0
1082,6671,三能-KY,12000.0,513450.0,42.85,42.85,42.75,42.85,-0.1,11.0
2314,6671,三能-KY,51095.0,2176978.0,42.55,42.75,42.5,42.65,-0.15,33.0
1083,6672,騰輝電子-KY,199995.0,17692740.0,88.4,89.0,88.1,88.5,0.4,296.0
2315,6672,騰輝電子-KY,386831.0,32923737.0,86.8,87.0,84.2,84.7,-2.6,620.0
1084,6674,鋐寶科技,21000.0,529150.0,25.8,26.05,24.8,25.3,-0.25,20.0
2316,6674,鋐寶科技,8001.0,198677.0,25.45,25.45,24.55,24.65,-0.8,9.0
1085,6689,伊雲谷,136397.0,15211270.0,110.5,112.5,110.5,112.0,1.5,173.0
2317,6689,伊雲谷,563808.0,58313927.0,107.5,107.5,100.5,103.0,-5.5,829.0
1086,6691,洋基工程,1477838.0,606863451.0,394.0,419.5,390.5,409.5,26.5,2288.0
2318,6691,洋基工程,544463.0,218379956.0,406.0,406.0,396.0,398.5,-7.5,1203.0
1087,6695,芯鼎,1564142.0,96267254.0,62.7,62.9,60.7,61.1,-1.6,1438.0
2319,6695,芯鼎,4096203.0,237532417.0,58.8,59.7,56.5,57.2,-0.9,3114.0
1088,6698,旭暉應材,373513.0,12776747.0,33.7,34.5,33.7,34.15,0.6,1840.0
2320,6698,旭暉應材,298961.0,9970748.0,34.0,34.0,32.95,33.15,-0.85,1882.0
1089,6706,惠特,134315.0,7037806.0,52.3,52.6,52.3,52.4,0.2,536.0
2321,6706,惠特,614074.0,31460276.0,52.0,52.0,50.5,50.8,-1.2,490.0
1090,6715,嘉基,245266.0,44950989.0,183.0,185.0,181.5,183.0,1.0,298.0
2322,6715,嘉基,619788.0,106909254.0,178.5,178.5,170.0,172.5,-8.0,948.0
1091,6719,力智,1542555.0,460907569.0,303.0,303.0,294.5,295.5,-4.0,6976.0
2323,6719,力智,1179633.0,338481160.0,288.0,291.0,284.5,287.0,-3.5,1695.0
1092,6742,澤米,1267518.0,104385734.0,83.5,84.7,80.7,82.9,-1.4,1005.0
2324,6742,澤米,779570.0,62351452.0,81.2,82.5,78.8,80.0,-2.6,716.0
1093,6743,安普新,829500.0,48514717.0,59.0,59.9,57.5,57.6,-0.2,824.0
2325,6743,安普新,1175732.0,64694955.0,56.8,56.8,54.4,55.0,-2.0,722.0
1094,6753,龍德造船,3543894.0,447328673.0,124.0,129.0,123.0,127.0,2.5,3051.0
2326,6753,龍德造船,6012679.0,704981183.0,127.0,130.0,114.0,114.5,-12.0,5164.0
1095,6754,匯僑設計,421278.0,26579644.0,61.1,64.8,61.0,63.9,3.1,412.0
2327,6754,匯僑設計,109275.0,6688275.0,62.1,62.1,60.8,61.1,-1.6,133.0
1096,6756,威鋒電子,383563.0,83345180.0,216.0,220.0,214.5,218.5,3.0,461.0
2328,6756,威鋒電子,406187.0,83288269.0,212.0,212.0,202.0,204.0,-8.0,630.0
1097,6757,台灣虎航-創,779350.0,26630565.0,34.45,34.85,33.6,34.0,-0.35,249.0
2329,6757,台灣虎航-創,645469.0,21118761.0,33.6,33.6,32.45,32.65,-0.95,302.0
1098,6768,志強-KY,239568.0,18568796.0,77.8,78.2,76.4,77.6,1.1,180.0
2330,6768,志強-KY,389362.0,29291758.0,76.8,76.8,74.9,75.2,-1.6,243.0
1099,6770,力積電,12890656.0,325886222.0,25.4,25.45,25.2,25.2,-0.2,6361.0
2331,6770,力積電,26693076.0,646315635.0,24.8,24.85,24.0,24.15,-0.85,12606.0
1100,6776,展碁國際,107329.0,6931291.0,64.4,64.9,64.1,64.7,0.1,92.0
2332,6776,展碁國際,343580.0,21604232.0,64.2,64.2,62.0,62.3,-1.9,424.0
1101,6781,AES-KY,333410.0,221444815.0,669.0,679.0,651.0,665.0,-1.0,825.0
2333,6781,AES-KY,309781.0,193204201.0,641.0,641.0,617.0,623.0,-17.0,911.0
1102,6782,視陽,1788132.0,422481303.0,224.0,243.5,223.5,235.5,12.0,2003.0
2334,6782,視陽,1192114.0,283655555.0,237.0,245.0,230.0,240.5,0.5,2340.0
1103,6789,采鈺,3061278.0,877434872.0,288.0,292.5,283.0,286.0,-2.0,3488.0
2335,6789,采鈺,2682873.0,716340896.0,268.5,275.0,262.5,266.5,-9.0,3968.0
1104,6790,永豐實,713470.0,36268740.0,51.3,51.5,50.4,50.4,-0.9,1044.0
2336,6790,永豐實,712342.0,35491798.0,49.7,50.1,49.65,49.8,-0.4,636.0
1105,6792,詠業,104176.0,8647563.0,83.1,83.3,82.5,82.9,-0.2,111.0
2337,6792,詠業,246411.0,19593148.0,81.1,81.1,78.8,78.9,-2.7,210.0
1106,6796,晉弘,38320.0,3348859.0,87.5,88.0,86.9,87.2,-0.3,40.0
2338,6796,晉弘,269312.0,21810091.0,84.0,85.0,79.0,79.7,-5.7,270.0
1107,6799,來頡,334055.0,56555815.0,170.5,171.0,168.0,168.0,-1.5,456.0
2339,6799,來頡,994938.0,154779668.0,160.0,160.0,151.5,157.0,-4.0,1036.0
1108,6805,富世達,2014890.0,1665144659.0,790.0,852.0,788.0,827.0,37.0,3520.0
2340,6805,富世達,1890878.0,1369397158.0,764.0,766.0,707.0,710.0,-60.0,5863.0
1109,6806,森崴能源,6341295.0,942310635.0,148.0,151.0,145.5,150.0,1.0,6492.0
2341,6806,森崴能源,9188259.0,1356639353.0,149.0,152.0,142.5,145.0,-3.0,8865.0
1110,6807,峰源-KY,280290.0,13083262.0,47.5,47.5,45.8,46.75,-0.75,223.0
2342,6807,峰源-KY,160379.0,7104064.0,44.1,44.7,43.85,44.5,0.4,126.0
1111,6830,汎銓,366477.0,53840092.0,145.0,148.5,144.0,147.5,2.5,395.0
2343,6830,汎銓,1111309.0,164376485.0,146.0,150.0,145.5,149.5,5.5,1079.0
1112,6834,天二科技,18622.0,458433.0,24.5,24.9,24.4,24.4,-0.1,25.0
2344,6834,天二科技,31001.0,743575.0,24.05,24.1,23.85,23.85,-0.45,17.0
1113,6835,圓裕,731896.0,41477594.0,56.7,57.8,55.6,56.4,-0.3,602.0
2345,6835,圓裕,631817.0,33800878.0,54.7,55.1,52.6,53.7,-1.4,585.0
1114,6854,錼創科技-KY創,22050.0,1762700.0,80.8,80.8,78.5,80.2,0.3,20.0
2346,6854,錼創科技-KY創,53000.0,4132200.0,82.1,82.1,76.8,77.2,-1.2,36.0
1115,6861,睿生光電,211514.0,16152276.0,78.8,78.8,75.5,75.8,-1.6,322.0
2347,6861,睿生光電,105721.0,7640355.0,74.2,74.2,71.0,71.1,-3.4,193.0
1116,6863,永道-KY,328587.0,49802692.0,152.5,153.0,150.5,150.5,-1.5,322.0
2348,6863,永道-KY,403577.0,58051987.0,148.0,148.0,142.5,143.0,-5.5,559.0
1117,6869,雲豹能源-創,233075.0,32117462.0,137.5,139.5,136.5,139.5,1.5,163.0
2349,6869,雲豹能源-創,656025.0,89235400.0,140.0,140.0,134.0,136.0,-4.0,416.0
1118,6873,泓德能源-創,876627.0,152067418.0,170.0,180.0,167.5,179.5,9.5,538.0
2350,6873,泓德能源-創,870799.0,159664212.0,186.0,187.5,179.5,187.5,1.0,586.0
